id,title,artist,album,image,url,duration,year,genre
EK81O10p,Manasa Palakave,S. P. BalasubrahmanyamK. S. Chithra,Subhakankshalu,https://c.saavncdn.com/161/Subhakankshalu-2003-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,311,2003,
RGM_A92n,Tharagathi Gadhi,Kaala Bhairava,Colour Photo,https://c.saavncdn.com/null/Colour-Photo-Telugu-2020-20201118205906-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,213,2020,
CwB_FQDf,Priyathama,Sid Sriram,Kotha Kothaga,https://c.saavncdn.com/blob/499/Kotha-Kothaga-Telugu-2022-20220908132537-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,221,2022,
AHYwAzgt,My Heart,KK,Jalsa,https://c.saavncdn.com/903/Jalsa-2008-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/01/18/audio_d0a13f69d2.mp3?filename=mountain-path-125573.mp3,299,2008,
DdaVkFDX,Beast Mode,Anirudh RavichanderSreerama Chandra,Beast,https://c.saavncdn.com/452/Beast-Telugu-2022-20220504193318-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,220,2022,
YSmgtlDJ,Dole Dole,Mani SharmaRanjithSuchitra,Pokiri,https://c.saavncdn.com/082/Pokiri-2006-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,282,2006,
fyqoozZh,Souraa,Anirudh RavichanderRitesh G RaoShruthika Samudhrala,Bharateeyudu 2 (Original Motion Picture Soundtrack),https://c.saavncdn.com/607/Bharateeyudu-2-Original-Motion-Picture-Soundtrack-Telugu-2024-20240611110157-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,252,2024,
JNsjO8ep,Rooba Rooba,Chinmayi SripadaShahil Hada,Orange,https://c.saavncdn.com/105/Orange-Telugu-2006-20210624180302-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,314,2010,
lL-diqUC,Ye Kannulu Chudani Chitrame,Sid Sriram,Ardhashathabdam,https://c.saavncdn.com/null/Ardhashathabdam-Telugu-2021-20210325224654-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,293,2021,
2S0Oj6QJ,The Karma Theme (Telugu (From &quot;U Turn&quot;)),Anirudh Ravichander,The Karma Theme (Telugu (From &quot;U Turn&quot;)),https://c.saavncdn.com/299/The-Karma-Theme-Telugu-From-U-Turn--Telugu-2018-20180903140721-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,214,2018,
PzPWaJ-9,Dhoom Dhaam,Kasarla ShyamSanthosh NarayananRahul SipligunjGotte KanakavvaGannora Dasa LaxmiPalamuru JangireddyNarsanna (Nalgonda Gaddar),Dasara (Telugu),https://c.saavncdn.com/082/Dasara-Telugu-Telugu-2023-20230419173423-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,242,2023,
2QkN1i_c,Ta Takkara (Complex Song) (From &quot;Kalki 2898 AD&quot;) (Telugu),Sanjith HegdeDheeSanthosh Narayanan,Ta Takkara (Complex Song) (From &quot;Kalki 2898 AD&quot;) (Telugu),https://c.saavncdn.com/718/Ta-Takkara-Complex-Song-From-Kalki-2898-AD-Telugu-Telugu-2024-20240628113630-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,207,2024,
FEkLm7Yl,Hey Manasendukila,Armaan MalikRamya Behara,Ichata Vahanumulu Niluparadu,https://c.saavncdn.com/000/Ichata-Vahanumulu-Niluparadu-Telugu-2021-20210820211922-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,256,2021,
hVFXQe9m,Jaragandi (From &quot;Game Changer&quot;) (Telugu),Thaman SDaler MehndiSunidhi Chauhan,Jaragandi (From &quot;Game Changer&quot;) (Telugu),https://c.saavncdn.com/368/Jaragandi-From-Game-Changer-Telugu-Telugu-2024-20240427083400-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/01/18/audio_d0a13f69d2.mp3?filename=mountain-path-125573.mp3,260,2024,
f3HDgBaa,Oh My Baby,Thaman SShilpa Rao,Guntur Kaaram,https://c.saavncdn.com/000/Guntur-Kaaram-Telugu-2023-20240126145901-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,156,2023,
eyWGrZB0,Kastha Ninu,S. P. BalasubrahmanyamK. S. Chithra,Student No. 1,https://c.saavncdn.com/127/Student-No-1-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,281,2000,
ITE4UZn9,My Love Is Gone,K.G. RanjithDevi Sri Prasad,Aarya - 2,https://c.saavncdn.com/298/Aarya-2-Telugu-2009-20190822135933-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,289,2009,
i59AsjBh,Daakko Daakko Meka,Sivam,Pushpa - The Rise,https://c.saavncdn.com/blob/056/Pushpa-The-Rise-Telugu-2021-20211216115409-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,295,2021,
nhVmD3on,Naa Pranam,G.V. Prakash KumarVijay AnthonyChinmayi SripadaHaricharan,Shopping Mall,https://c.saavncdn.com/275/Shopping-Mall-2010-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,365,2010,
cGHjIXLT,Listen To My Heart,Anuj GurwaraAnjana Sowmya,Prema Kavali,https://c.saavncdn.com/499/Prema-Kavali-2011-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,253,2011,
AZ0AfMXi,Nammavemo,Mani SharmaSaketh,Parugu,https://c.saavncdn.com/489/Parugu-2008-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,287,2008,
lDnlQgKc,Priya Raagale,Raj-KotiK. S. ChithraS.P. Balasubrahmanyam,Hello Brother,https://c.saavncdn.com/814/Hello-Brother-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,366,1994,
riLg1ext,Karukkuchoopu Kurraada,D. ImmanVandana SrinivasanJithin RajJayamoorthy,Rayudu,https://c.saavncdn.com/318/Rayudu-Telugu-2016-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,290,2016,
pR0rJUAf,Ramana Aei,Mahesh BabuThaman SKanakavva,Guntur Kaaram,https://c.saavncdn.com/000/Guntur-Kaaram-Telugu-2023-20240126145901-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,155,2023,
vOcTiLyC,Malli Malli,S.P. BalasubrahmanyamS. Janaki,Rakshasudu,https://c.saavncdn.com/375/Rakshasudu-Telugu-1986-20190121-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,270,1986,
ae17USCG,Mynaa Emynave,S.A. Raj KumarK. S. ChithraUnni Krishnan,Maa Annayya,https://c.saavncdn.com/441/Maa-Annayya-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,302,2000,
vqZv4HIL,Okey Oka Lokam,Sid Sriram,Sashi,https://c.saavncdn.com/null/Sashi-Telugu-2021-20210316203227-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,208,2021,
88ZE7MZ8,Thelusa Manasa,S.P. BalasubrahmanyamK. S. Chithra,Criminal,https://c.saavncdn.com/770/Criminal-Telugu-1996-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/01/18/audio_d0a13f69d2.mp3?filename=mountain-path-125573.mp3,373,1994,
wZs-V5a3,Nee Chitram Choosi,Anurag Kulkarni,Love Story,https://c.saavncdn.com/582/Love-Story-Telugu-2020-20210923220520-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,263,2020,
pI8m1Dbf,Chukkala Chunni,Anurag KulkarniChaitan Bharadwaj,SR Kalyanamandapam,https://c.saavncdn.com/109/SR-Kalyanamandapam-Telugu-2020-20220827081558-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,219,2020,
94kkz-1c,Luckkanna Mate Nillu,Anirudh RavichanderRevanth,Raghuvaran B.Tech,https://c.saavncdn.com/252/Raghuvaran-B-Tech-Telugu-2014-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,211,2014,
1UqsPO7u,Buttabomma,Armaan Malik,Ala Vaikunthapurramuloo,https://c.saavncdn.com/517/Ala-Vaikunthapurramuloo-Telugu-2019-20200116144338-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,198,2019,
bDe5937D,Chitti Nadumune,Mani SharmaMallikarjunPremji Amaran,Gudumba Shankar,https://c.saavncdn.com/495/Gudumba-Shankar-2004-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,356,2004,
JlDYHtX2,Hungry Cheetah (From &quot;They Call Him OG&quot;),Thaman S,Hungry Cheetah (From &quot;They Call Him OG&quot;),https://c.saavncdn.com/989/Hungry-Cheetah-From-They-Call-Him-OG-Telugu-2023-20230903132606-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,119,2023,
lhuCtZMc,Naalo Chilipi Kala (Theme Song),Yazin Nizar,Lover,https://c.saavncdn.com/227/Lover-Telugu-2018-20180623-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/01/18/audio_d0a13f69d2.mp3?filename=mountain-path-125573.mp3,218,2018,
2YFiuv0q,Gajje Ghallumandiro,Raj-KotiK. S. ChithraS.P. Balasubrahmanyam,Bava Bavamaridhi,https://c.saavncdn.com/530/Bava-Bavamaridhi-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,332,2000,
dUjE55uT,Ma Gallilo Okkadu Poradu,Mounika Yadav,Ma Gallilo Okkadu Poradu,https://c.saavncdn.com/632/Ma-Gallilo-Okkadu-Poradu-Telugu-2022-20221116113503-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,249,2022,
ecP8EX0Q,Sirivennela,Anurag Kulkarni,Shyam Singha Roy - Telugu,https://c.saavncdn.com/008/Shyam-Singha-Roy-Telugu-Telugu-2021-20220113123204-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,253,2021,
SM8W-qjU,Chilaka,Vijai BulganinLakshmi Meghana,Chilaka,https://c.saavncdn.com/667/Chilaka-Telugu-2024-20240116133531-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/01/18/audio_d0a13f69d2.mp3?filename=mountain-path-125573.mp3,366,2024,
rYwI6HGN,Srimathi Garu,G.V. Prakash KumarVishal MishraShweta Mohan,Lucky Baskhar,https://c.saavncdn.com/000/Lucky-Baskhar-Telugu-2024-20240619104957-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,222,2024,
IawAmtuZ,Cheliya,Mani SharmaHariniJeans Srinivas,Kushi,https://c.saavncdn.com/470/Kushi-2001-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,341,2001,
foP6T2zm,Nemali Kulukula,P. UnnikrishnanShweta Mohan,Rangam,https://c.saavncdn.com/875/Rangam-2011-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,345,2011,
pKOOLKht,Kannula Baasalu,Karthik,7/G Brundhavana Colony,https://c.saavncdn.com/412/7-G-Brundhavana-Colony-Telugu-2004-20190312191236-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,349,2004,
znXH60kT,Vastha Nee Venuka,A.R. RahmanHariniHariharan,Naani,https://c.saavncdn.com/470/Nani-2004-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/01/18/audio_d0a13f69d2.mp3?filename=mountain-path-125573.mp3,334,2004,
WwPN7nVM,Nenu Nuvvantu,NadeeshNaresh IyerU.V. Jackey,Orange,https://c.saavncdn.com/105/Orange-Telugu-2006-20210624180302-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,287,2010,
6kzxWMW2,Muvvala Navakala,Devi Sri PrasadK. S. ChithraS.P. Balasubrahmanyam,Pournamy,https://c.saavncdn.com/288/Pournamy-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,308,2000,
Lm4LYa7c,Undiporaadhey - Male Version,Sid Sriram,Hushaaru,https://c.saavncdn.com/307/Hushaaru-Telugu-2018-20190107131110-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,173,2018,
NjSMaBUW,Chal Chalo Chalo,Raghu DixitSooraj SanthoshRita Thyagarajan,S/O Satyamurthy,https://c.saavncdn.com/571/S-O-Satyamurthy-Telugu-2015-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,310,2015,
h7ebOYdX,Radhe Govinda,Mani SharmaUdit NarayanK. S. Chithra,Indra,https://c.saavncdn.com/808/Indra-2002-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,291,2002,
A-_BzwSw,Balapam Patti,IlaiyaraajaK. S. ChithraS.P. Balasubrahmanyam,Bobbili Raja,https://c.saavncdn.com/655/Bobbili-Raja-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,290,1990,
ISDdXTR2,Jala Jala Jalapaatham Nuvvu,Jaspreet JaszShreya Ghoshal,Uppena,https://c.saavncdn.com/587/Uppena-Telugu-2020-20210218155246-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,252,2020,
36rXVa5m,Yellae Lama,Harris JayarajVijay PrakashKarthikPop ShaliniRita Thyagarajan,7th Sense,https://c.saavncdn.com/362/7th-Sense-Telugu-2011-20190822153155-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,322,2011,
ivW9awpe,Madam Sir Madam Anthe (Original Motion Picture Soundtrack),Sid SriramKalyan NayakBhaskarabhatla,Madam Sir Madam Anthe,https://c.saavncdn.com/552/Madam-Sir-Madam-Anthe-Telugu-2024-20240416023541-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/01/18/audio_d0a13f69d2.mp3?filename=mountain-path-125573.mp3,199,2024,
Lu6odEdC,Abbo Neeyamma,Mani SharmaKalpanaS.P. Balasubrahmanyam,Anji,https://c.saavncdn.com/687/Anji-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,346,2000,
b26mOe_3,Yemunnave Pilla (From &quot;Nallamalla&quot;),Peddapalli Rohith (PR)Sid Sriram,Yemunnave Pilla (From &quot;Nallamalla&quot;),https://c.saavncdn.com/528/Yemunnave-Pilla-From-Nallamalla--Telugu-2021-20210208171126-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/01/18/audio_d0a13f69d2.mp3?filename=mountain-path-125573.mp3,251,2021,
53uatBgG,Priyatama,IlaiyaraajaS. JanakiS.P. Balasubrahmanyam,Jagadekaveerudu Athiloka Sundari,https://c.saavncdn.com/414/Jagadekaveerudu-Athiloka-Sundari-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,359,1990,
Y17cD45H,Naalo Unna Prema,Ramana GogulaK. S. ChithraS.P. Balasubrahmanyam,Premante Idera,https://c.saavncdn.com/521/Premante-Idera-1998-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,283,1998,
IFMjxeIn,Na Roja Nuvve,Hesham Abdul Wahab,Kushi (Telugu),https://c.saavncdn.com/679/Kushi-Telugu-Telugu-2024-20240427063438-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,242,2024,
1-73VuM4,Ammadu Appachi,Mani SharmaKalpanaS.P. Balasubrahmanyam,Indra,https://c.saavncdn.com/808/Indra-2002-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,285,2002,
aJrZwjc_,Vachindamma,Sid Sriram,Geetha Govindam,https://c.saavncdn.com/237/Geetha-Govindam-Telugu-2018-20180921-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,250,2018,
s3tixxFZ,Adaraku,Vishwa DeepakSuchithra,Athadu,https://c.saavncdn.com/373/Athadu-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,298,2005,
EwX9JeyE,Bavalla Na Bavalla,Shirisha,Bavalla Na Bavalla,https://c.saavncdn.com/096/Bavalla-Na-Bavalla-Telugu-2021-20210501081826-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,226,2021,
5BOGIeOw,Jabilamma Neeku Anta Kopama,S.A. Raj KumarS.P. Balasubrahmanyam,Pelli,https://c.saavncdn.com/783/Pelli-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,233,2000,
mGfJJZC7,Aradhya,Hesham Abdul WahabSid SriramChinmayi Sripaada,Kushi (Telugu),https://c.saavncdn.com/679/Kushi-Telugu-Telugu-2024-20240427063438-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,282,2024,
yslj--ew,Mutyala Dhaarani,Harris JayarajKarthikMegha,7th Sense,https://c.saavncdn.com/362/7th-Sense-Telugu-2011-20190822153155-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,373,2011,
mHVbHKV1,Crazy Feeling,Prudhvi ChandraDevi Sri Prasad,Nenu Sailaja,https://c.saavncdn.com/027/Nenu-Sailaja-Telugu-2015-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,209,2015,
H6rCFYql,Subhalekha,S.P. BalasubrahmanyamK. S. Chithra,Kondaveeti Donga,https://c.saavncdn.com/243/Kondaveeti-Donga-Telugu-1990-20180718-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,272,1990,
74R4MeGN,Allantha Doorala,Yuvan Shankar RajaS.P. Balasubrahmanyam,Aadavari Matalaku Ardhalu Veruley,https://c.saavncdn.com/483/Aadavari-Matalaku-Ardhalu-Veruley-2007-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,274,2007,
NCRg87a1,Evare,Vijay Yesudas,Premam,https://c.saavncdn.com/121/Premam2-Telugu-2016-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,309,2016,
Vc9gmsiG,Abbanee,IlaiyaraajaS.P. Balasubrahmanyam,Jagadekaveerudu Athiloka Sundari,https://c.saavncdn.com/414/Jagadekaveerudu-Athiloka-Sundari-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,295,1990,
nU984h6H,Leharaayi,Sid Sriram,Most Eligible Bachelor,https://c.saavncdn.com/586/Most-Eligible-Bachelor-Telugu-2020-20211011224715-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,245,2020,
1xj-eQct,Baguntundhi Nuvvu Navvithe,Sekhar ChandraSid SriramNutana Mohan,Atithi Devobhava (Original Motion Picture Soundtrack),https://c.saavncdn.com/257/Atithi-Devobhava-Original-Motion-Picture-Soundtrack--Telugu-2022-20220107133410-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/05/27/audio_1808fbf07a.mp3?filename=music-112905.mp3,222,2022,
QOaKBiVi,Oo Antava Oo Oo Antava,Indravathi Chauhan,Pushpa - The Rise,https://c.saavncdn.com/blob/056/Pushpa-The-Rise-Telugu-2021-20211216115409-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,223,2021,
OT_catxH,Choosi Chudangane,Mahati Swara SagarAnurag Kulkarni,Chalo,https://c.saavncdn.com/931/Chalo-Telugu-2017-20180125-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,202,2017,
FqG3UepW,Oorugalle,KarthikN.C. KarunyaHariniMalathi,Sainikudu,https://c.saavncdn.com/397/Sainikudu-Telugu-2006-20190225-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/01/18/audio_d0a13f69d2.mp3?filename=mountain-path-125573.mp3,342,2006,
ZgI_A-gp,Choododhu,Mani SharmaKarthikMaha Lakshmi,Pokiri,https://c.saavncdn.com/082/Pokiri-2006-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/04/27/audio_6ebb6aaa24.mp3?filename=lofi-study-112191.mp3,303,2006,
ROXR072o,Andhama Andhama,S.P. BalasubrahmanyamK. S. Chithra,Govinda Govinda,https://c.saavncdn.com/429/Govinda-Govinda-Telugu-1994-20200331100302-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/15/audio_c8c8a73467.mp3?filename=fun-life-112188.mp3,321,1994,
4r-wShBa,Srivalli,Sid Sriram,Pushpa - The Rise,https://c.saavncdn.com/blob/056/Pushpa-The-Rise-Telugu-2021-20211216115409-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,221,2021,
19Oh0lHj,Choosale Kallaraa,Sid SriramChaitan Bharadwaj,SR Kalyanamandapam,https://c.saavncdn.com/109/SR-Kalyanamandapam-Telugu-2020-20220827081558-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/23/audio_07b2a04be3.mp3?filename=order-99518.mp3,223,2020,
BYjze9DT,Bunny Bunny,Devi Sri PrasadMuraliSrilekha Parthasarathy,Bunny,https://c.saavncdn.com/017/Bunny-2005-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,288,2005,
yhAFv9Cs,Idhedho Bagundhe,Devi Sri PrasadVijay PrakashAnitha Karthikeyan,Mirchi,https://c.saavncdn.com/500/Mirchi-2013-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/03/10/audio_5b667e5bb3.mp3?filename=electronic-future-beats-117997.mp3,256,2013,
9y-6rv43,Mella Mellagaa,Sid SriramAditi Bhavaraju,ABCD - American Born Confused Desi,https://c.saavncdn.com/209/ABCD-American-Born-Confused-Desi-Telugu-2019-20191031231715-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/01/18/audio_d0a13f69d2.mp3?filename=mountain-path-125573.mp3,243,2019,
V_fSdi2a,Dhruva Dhruva,Amit Mishra,Dhruva,https://c.saavncdn.com/889/Dhruva-Telugu-2016-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/02/07/audio_13f9618d7f.mp3?filename=whip-110235.mp3,207,2016,
e6rYtin7,Andala Ada Bomma,Mani SharmaUdit NarayanSujatha Mohan,Samarasimha Reddy,https://c.saavncdn.com/550/Samarasimha-Reddy-2000-500x500.jpg,https://cdn.pixabay.com/download/audio/2022/01/18/audio_d0a13f69d2.mp3?filename=mountain-path-125573.mp3,284,2000,
